id,name,sector,country,founded_year,is_validated,description,website,capitalization,capitalization_millions,headquarter_city,main_investors,funds_raised
1317,sewts,"ICT, Manufacturing, Operations",Germany,,0,Sewts is developing an AI and robotics software to completely automate clothing production based on robotics and computer vision,https://www.sewts.com/,0,0.0,,,
1344,snapADDY,"ICT, Sales",Germany,,0,"Since its foundation as a start-up, snapADDY has pursued the mission to be the first and worldwide leading company to automatically keep CRM systems up to date and to offer its customers the best and fastest way to capture contacts digitally. To this end, an international team of over 50 experts at the locations Würzburg (Germany) and Paris (France) continuously develops time-saving, innovative solutions, which are distributed as Software as a Service (SaaS). Through the intelligent use of state-of-the-art technologies such as Machine Learning and Deep Learning, our products are always at the cutting edge of technology: snapADDY DataQuality is the perfect tool for researching, capturing and maintaining business contacts. The smart application supports you in all phases of the lead-funnel with the targeted enrichment of contact information and simultaneously keeps your CRM system always up-to-date with intelligent update suggestions. With snapADDY VisitReport you can get started at trade fairs and in the field without pen and paper. Thanks to the app, you always have your individually designable, digital visit report within easy reach on your smartphone or tablet and export it directly into your CRM system after the meeting. This means that neither information nor valuable time is lost. With the snapADDY CardScanner you can digitize your business cards fast and easily. The free app has the best recognition quality worldwide and offers the highest possible data protection. More than 1,500 customers - from start-ups to DAX-listed companies - already rely on snapADDY's software solutions. And the success story continues!",https://www.snapaddy.com/,0,0.0,,,
1350,"sooley - insoles, printed for you",ICT,Germany,,0,"SOOLEY is a company that specializes in creating custom orthopedic insoles specifically tailored to the needs and preferences of its customers. To meet customers' individual needs, SOOLEY uses AI technologies to develop personalized solutions. AI helps analyze the data from customers' foot scans to create insoles that provide optimal comfort and support. By using AI, SOOLEY also uses trends and patterns in the data to help develop and improve future products.",https://sooley.io/,0,0.0,,,
1382,summetix GmbH,"Cross Industry, AI model, ICT",Germany,,0,summetix uses Argument Mining and large language models to discover hidden insights in your customers' feedback and to monitor and discover tech and innovation trends.,https://www.summetix.com/,0,0.0,,,
1386,supplai,"Cross Industry, ICT, Transport & Mobility",Netherlands,,0,"Our focus lies on developing and implementing Artificial Intelligence (AI) algorithms for all kinds of businesses. We are therefore a partner that can help you with various business challenges and focus on the long-term relationship. We are active in document automation, intelligent video analytics, data predictions, NLP & NLU and predictive maintenance. Our algorithms help in making processes more efficient and effective. They do so by being able to read, see, analyze, predict and decide, just like a human would do. With our extensive business knowledge of logistics, chemistry and agriculture combined with technical experience in AI, we understand exactly what is important for companies. This makes us the ideal sparring partner to improve your processes with the help of this new technology! At our office we produce 8000 kW of solar power per year. We heat electrically and train our algorithms with our own 100% solar power. As a company, we have zero emissions and our customers receive sustainable solutions.",https://www.supplai.nl,0,0.0,,,
1391,sylby,ICT,Germany,,0,"Sylby is currently developing a pronunciation learning app that aims to support language learners with the comprehensibility of their speech. Thanks to the combination of AI with our linguistic know-how, we are able to address very specific user needs and solve pronunciation problems - with a personal touch.",https://sylby.com/,0,0.0,,,
1417,telli,"Cross Industry, ICT, Sales",Germany,,0,AI-driven outbound calling platform designed to convert leads,https://telli.so/,0,0.0,,,
1432,tisix.io GmbH,"ICT, IT & Security",Germany,,0,"Operator of an AI-powered data quality improvement platform intended to empower businesses to make data-driven decisions with confidence. The company offers custom AI solutions allowing businesses to improve the quality of their data, which can lead to better decision-making, enabling customers to standardize, enrich, and validate their data.",https://www.tisix.io/,0,0.0,,,
1433,tl;dv,ICT,Germany,,0,GPT-powered meeting notes,https://tldv.io/,0,0.0,,,
1437,traide AI,"ICT, Operations",Germany,,0,Traide AI automates import and export processes (e.g. customs forms and checks) using deep learning technologies.,https://www.traide.ai/,0,0.0,,,
1440,tripleye,Transport & Mobility,Germany,,0,Builds and deploys autonomous systems for a vast number of industries,https://www.tripleye.com/,0,0.0,,,
1453,u-know,"ICT, Energy & Utilities, Operations",Germany,,0,"Digitalization, process optimization, automation - the FilesApp takes routines around file and document management to a completely new level and saves time, money and energy through the data protection-compliant integration of AI. With the FilesApp you digitize and automate your file and document management. It enables the intelligent use of existing storage systems. It offers efficient file searches across all storage systems - both on the computer and on the tablet or smartphone. And allows seamless integration into Microsoft Power Automate for any workflow related to file management.",https://www.u-know.ai/,0,0.0,,,
1455,uCrowds,"ICT, R&D",Netherlands,,0,"The world’s fastest software solution for simulating crowds in infrastructures, events, computer games and digital twins. uCrowds provides a crowd simulation solution which allows real time changes with superior performance. uCrowds is a spin-off from academic research from Utrecht University and maintains tight connections to academia, bringing the latest research directly into practice. We offer a user-friendly desktop application, SimCrowds, which enables crowd managers, event organizers, and consultants to create and simulate interactive crowds. The simulation handles 100 000+ pedestrians in real-time in 2D and multi-layered 3D environments on a consumer PC. Users have created simulations for e.g. the Tour de France, Vuelta and Schiphol airport. Next, we help with projects were we integrate our engine into other software environments. 1) uCrowds' versatile crowd simulation engine has powered digital twins of large environments, such as the city of London and Las Vegas, featuring cloud-based solutions with 1 000 000+ real-time pedestrians. 2) We have added interactive crowd simulations in a multi-layered, synthetic airport, allowing architects to optimize performance, improve user experience and reduce costs under on various occupation situations. 3) * Our software is applied in museums to interactively play with simulations and learn about its importance.",https://www.ucrowds.com,0,0.0,,,
1485,vGreens,"ICT, Operations",Germany,,0,"vGreens develops AI-powered, fully automated & software-driven Indoor Vertical Farms enabling year-round sustainable fruit production",https://www.v-greens.com/,0,0.0,,,
1482,venta,"ICT, Sales",Germany,,0,"Venta is an AI worker that helps outbound driven sales teams in Germany to scale their otureach. It can automate tasks like researching companies based on your criteria, finding prospects and their contact data and running multi-channel outreach. This is what makes our AI workers outstanding: - Multi-Channel Outreach without legal risk: ‍Reach out on multiple channels like LinkedIn, Phone or via personalized letters while staying compliant with local regulations - Europe's best contact data: Our AI workers access more than 10 databases and scrape the web to find the companies and contacts that matter for you - Qualify against any criteria: ‍You decide who you want to target - not a database filter",https://getventa.ai/,0,0.0,,,
